Rank,title,AuthorName,Language,Price_normal,Id
3684,BØSSEDANMARK,Tomas Lagermand Lundme,Dansk,149.95,9788772271651
3685,Caféen i Cornwall,Lucy Diamond,Dansk,149.95,9788772386140
3686,Din graviditet,Cana Buttenschøn,Dansk,219.95,9788773398098
3687,Ekko,Lena Lindgren,Dansk,179.95,9788775499977
3688,Når den stærke vogter sin gård,Marianne Wagner,Dansk,149.95,9788775755974
3689,Lær at forhandle,Kaare Thomsen,Dansk,139.95,9788792235107
3690,En invitation til social konstruktion,Kenneth J. Gergen,Dansk,269.95,9788792542014
3691,En invitation til positiv psykologi,Robert Biswas-Diener,Dansk,159.95,9788792542083
3692,Visualisering i farver,Irma Lauridsen,Dansk,79.95,9788792948960
3693,Mennesker på sindssygehospital,Jens-Emil Nielsen,Dansk,64.95,9788793093577
3694,Epiktets Håndbog,Epiktet,Dansk,49.95,9788793276222
3695,Mellemamerikas Naturperler,Charlotte Dinge,Dansk,429.95,9788793313194
3696,Køberet,Pia Vendelbo,Dansk,49.95,9788793392670
3697,Egne rækker,Niels Christian Larsen,Dansk,119.95,9788793835160
3698,Den skjulte forstoppelse,Dennis Raahave,Dansk,139.95,9788793867154
3699,Den plantebaserede kost (Ny udgave),Maria Felding,Dansk,249.95,9788793951884
3700,Dit fravær er mørke,Jón Kalman Stefánsson,Dansk,199.95,9788793993884
3751,Lærkeholm,L. Sherman,Dansk,129.95,9788702395433
3752,Vejen hjem,Rosamunde Pilcher,Dansk,49.95,9788702403732
3753,Sidste omgang på byens pub,Holly Hepburn,Dansk,79.95,9788702404555
3754,Meyers bageskole. Alle kan lære at bage,Claus Meyer,Dansk,129.95,9788711324981
3755,Når falkene flyver,Wilbur Smith,Dansk,129.95,9788711388099
3756,En PET-chefs erindringer,Ole Stig Andersen,Dansk,149.95,9788711459744
3757,Blodigt spor til Mekka,Nick Carter,Dansk,99.95,9788711576540
3758,Fortællinger fra Dante Den guddommelige komedie,Ebbe Kløvedal,Dansk,99.95,9788711764862
3759,Heksejægerens lærling (1),Joseph Delaney,Dansk,79.95,9788711899601
3760,Sommermørke,Stina Jackson,Dansk,99.95,9788711907047
3761,Det vågne hjerte,Merete Pryds Helle,Dansk,179.95,9788711988541
3762,Saxos Danmarkshistorie,Saxo Grammaticus,Dansk,99.95,9788712047452
3763,Den blå sten,Josefine Ottesen,Dansk,69.95,9788726155334
3764,Ved solens gæstested. Grønlandsoplevelser,Niels L. Underbjerg,Dansk,69.95,9788726743302
3765,Underdrejet. Fra Limfjorden til Grønlands kyst,Niels L. Underbjerg,Dansk,69.95,9788726743319
3766,Gips,Mathilde Walter Clark,Dansk,79.95,9788740008364
3767,"Turen går til Toscana, Umbrien & Marche",Preben Hansen,Dansk,35.0,9788740055658
3768,Guide til Vestvolden i Hvidovre - fra syd til nord,Søren Østergaard,Dansk,60.0,9788740449846
3769,Skriv for livet - En guide til skønlitterær skriveteknik,Louise H. A. Trankjær,Dansk,59.95,9788740452624
3770,"Sex, sushi og stiletter",Emilie M. Sommer,Dansk,19.95,9788740455212
3771,Simpelt sammenspil 5 Jul,Thomas Palstrøm,Dansk,30.0,9788740458725
3772,Hvorfor kaster Luther skygger på folkekirken?,Anders Laugesen,Dansk,29.95,9788741003689
3773,Rejsen til hjerterummet,Paula Larrain,Dansk,79.95,9788741008479
3774,Bedre samarbejde i sognet,Claus Due,Dansk,64.95,9788743064121
3775,Et uventet forslag / Måneskin og romantik / Et løfte om fremtiden,Heidi Rice,Dansk,109.95,9788743506294
3776,Sandhedens øjeblik / Vestens hede / Et kongeligt kys,Joanne Rock,Dansk,109.95,9788743512967
3777,Utilgængelig ungkarl / I lånte fjer / Drømmen om ørkensheiken,Karen Booth,Dansk,109.95,9788743513001
3778,Bibelen og Koranen. Ligheder og forskelle,Merete Engel,Dansk,109.95,9788755950443
3779,En skærsommernatsdrøm,William Shakespeare,Dansk,49.95,9788755950528
3780,Liv og legeme,Elsebeth Egholm,Dansk,79.95,9788756797726
3781,De tre Bukke Bruse og trolden under broen,Camilla Simonsen,Dansk,39.95,9788758822730
3782,UNIK: Victoria,Cecilie Birkshøj,Dansk,94.95,9788758854557
3783,Poesi og andre former for trods,Adda Djørup,Dansk,79.95,9788763837613
3784,Inden vi blev jeres,Lisa Wingate,Dansk,129.95,9788763850865
3785,Find mig,André Aciman,Dansk,79.95,9788763864305
3786,Fiske Finn får en fisk i lommen,Kirsten Ahlburg,Dansk,94.95,9788770189101
3787,Professionslæring i praksis,Martin Bayer,Dansk,149.95,9788771246735
3788,Den sorte bog,Ian Rankin,Dansk,99.95,9788771297447
3789,Mysteriet Amy Snow,Tracy Rees,Dansk,159.95,9788771483963
3790,Søren Krarup og hans tid,Mikael Jalving,Dansk,179.95,9788771590272
3791,Brødmanden og Den LILLE brødfabrik,Simon Clemens,Dansk,159.95,9788771716573
3792,Candide,Francois Voltaire,Dansk,39.95,9788771940596
3793,Første skridt på din sidste vægttabsrejse,Aske Ludvig Rask,Dansk,229.95,9788771963373
3794,Uskyldens lov,Michael Connelly,Dansk,239.95,9788772048567
3795,Smalltalk - ja tak!,Karen-Marie Lillelund,Dansk,189.95,9788773397121
3796,Fugl og fisk,Linda Skaaret,Dansk,159.95,9788773399385
3797,Rosie-Effekten,Graeme Simsion,Dansk,159.95,9788775710409
3798,Radikal hjælp ,Hilary Cottam,Dansk,349.95,9788793535336
3799,PS Jeg Savner Dig,Winter Renshaw,Dansk,139.95,9788794169578
3800,I Afrika fødes der ikke drenge - kun mænd,Alexandre Nsoni,Dansk,129.95,9788797215876
3851,Ligblomsten,Anne Mette Hancock,Dansk,99.95,9788711755488
3852,Dyndkongens datter,Karen Dionne,Dansk,99.95,9788711952832
3853,Mercedes-snittet,Anne Mette Hancock,Dansk,149.95,9788726002416
3854,Nyt liv med dr. Bachs blomstermedicin,Jens-Erik Risom,Dansk,49.95,9788726776515
3855,Skovens helte. Skildringer af de nordamerikanske indianeres uafhængighedskamp,Oluf Christian Molbech,Dansk,79.95,9788726780284
3856,Børnenes rekordbog 2024,Mikael Brøgger,Dansk,69.95,9788727021546
3857,"Græd ikke over spildt mælk - alt dét, du gerne vil vide om amning",Julie Lillelund Langer,Dansk,169.95,9788727022598
3858,Find livsglæden igen,Irene H. Oestrich,Dansk,79.95,9788740003154
3859,Fundamentalteologi,Hans Vium Mikkelsen,Dansk,179.95,9788741005201
3860,"En tropisk forvandling / Manden, der ikke ville være konge / Bryllupsplanlæggerens hemmelighed",Cathy Williams,Dansk,109.95,9788743501169
3861,Notatteknik for studerende på videregående uddannelser,Peter Stray Jørgensen,Dansk,49.95,9788759321348
3862,Undervisningsportfolio,Bettina Dahl,Dansk,34.95,9788759322826
3863,Det drejer sig om kærlighed,Jes Bertelsen,Dansk,79.95,9788763830492
3864,Kongelig snigmorder,Robin Hobb,Dansk,199.95,9788763852487
3865,Den gode svigersøn,T.M. Logan,Dansk,159.95,9788771079487
3866,Fanget,B. A. Paris,Dansk,159.95,9788771079654
3867,Enhjørningen,Steffen Jacobsen,Dansk,179.95,9788771376593
3868,Kroppens fortællinger,Tove Hvid,Dansk,119.95,9788771468724
3869,At tænke som en morder,Kurt Kragh,Dansk,74.95,9788771590364
3870,Den du elsker,Mari Jungstedt,Dansk,99.95,9788771599121
3871,Du går ikke alene,Mari Jungstedt,Dansk,179.95,9788771599145
3872,Om at læse Dostojevskij,Carl Stief,Dansk,49.95,9788771836875
3873,Glæde,Stefan Green Meinel,Dansk,75.0,9788771966619
3874,Forandringer - NLP og Hypnosens struktur,Richard Bandler,Dansk,229.95,9788772300115
3875,Hvor hjertet bor,Ellie Dean,Dansk,179.95,9788775933952
3876,Altid i vores hjerter,Ellie Dean,Dansk,149.95,9788775934737
3877,Border Collie,Dansk Kennelklub,Dansk,49.95,9788778577764
3878,Haren med de ravgule øjne,Edmund de Waal,Dansk,139.95,9788792639837
3879,Ben Hur,Lewis Wallace,Dansk,24.95,9788792922564
3880,En julekalender om julens historie,Lou Noire,Dansk,44.95,9788793515956
3881,At lede efter kompleksitet,Sune Bjørn Larsen,Dansk,189.95,9788793535114
3882,Det andet navn. Septologien I,Jon Fosse,Dansk,199.95,9788793629516
3883,"Erindringer fra Rørvig, Nakke Lyng, Klitborg og Jagtborg",Annie Brydegaard Danielsen,Dansk,54.95,9788793753167
3884,Dragesten 1,Ry Kristensen,Dansk,49.95,9788793756113
3885,Nekrofilen,Gabrielle Wittkop,Dansk,64.95,9788794025256
3886,Eksemplariske bortgange,Gabrielle Wittkop,Dansk,64.95,9788794025393
3887,En verden af fjolser,Pauline Rehné,Dansk,79.95,9788794289740
3888,Hundrede gange livet,Anja Olsen,Dansk,39.95,9788794482004
3889,Hævnen fra Hanoi,Thomas Bo Pedersen,Dansk,129.95,9788797378038
3890,Hundens bog,Ellen Hillingsø,Dansk,159.95,9788702407013
3891,Vilde problemer,Sigge Winther Nielsen,Dansk,249.95,9788712076407
3892,Sommerfugleværelset,Lucinda Riley,Dansk,159.95,9788763862615
3893,Find Holger Danske,Maja Lee Langvad,Dansk,49.95,9788702221220
3894,Flawless,Elsie Silver,Engelsk,9.95,9780349437668
3895,Omgivet af idioter,Thomas Erikson,Dansk,159.95,9788793618008
3896,Primadonnaledelse,Helle Hedegaard Hein,Dansk,79.95,9788702122596
3897,Beyond Scandal and Desire,Lorraine Heath,Engelsk,29.95,9780062676016
3898,Scoundrel in Her Bed,Lorraine Heath,Engelsk,29.95,9780062676030
3899,Beauty Tempts the Beast,Lorraine Heath,Engelsk,29.95,9780062951939
3900,Complete Baking,Caroline Bretherton,Engelsk,34.95,9780241465790
3701,Adfærdsdesign,Mikkel Holm Sørensen,Dansk,34.95,9788799807703
3702,Skriv uden støj,Hans Jørgen Nielsen,Dansk,419.95,9788799945177
3703,Lad hjertet vise vejen/Fra Englands kolde vand til ørkenens varme sand /Under Afrikas himmel,Maya Blake,Dansk,109.95,9789150787900
